EVA_NR;DS100;IFOPT;NAME;Verkehr;Laenge;Breite;Betreiber_Name;Betreiber_Nr;Status
8004826;KPL;de:07137:030043;Plaidt;RV;7,393638;50,395204;DB Station und Service AG;4948;
8004827;MPL;de:09184:2600;Planegg;RV;11,413556;48,105303;DB Station und Service AG;4949;
8004835;NPLF;de:09577:16800;Pleinfeld;RV;10,9771657;49,1061083;DB Station und Service AG;4960;
8004838;EPLT;de:05962:2854;Plettenberg;nur DPN;7,868913;51,23193;DB Station und Service AG;4965;
8004841;APLN;de:01057:74145;Plön;RV;10,422562;54,159479;DB Station und Service AG;4968;
8004842;TPL;de:08119:5761;Plüderhausen;RV;9,595853;48,796684;DB Station und Service AG;4969;
8004845;MPKG;de:09275:4100;Pocking;RV;13,313164;48,406222;DB RegioNetz Infrastruktur GmbH;;
8004847;NPG;de:09373:17172;Pölling;RV;11,413685;49,288282;DB Station und Service AG;4984;
8004848;APN;de:01055:74957;Pönitz(Holst);RV;10,671157;54,045654;DB Station und Service AG;4992;
8004849;NPOE;de:09372:2103;Pösing;RV;12,5429;49,229146;DB Station und Service AG;5005;
8004851;HPOG;de:03241:8110;Poggenhagen;RV;9,453972;52,467307;DB Station und Service AG;4979;
8004853;NPOI;de:09273:80539;Poikam;nur DPN;12,013836;48,931508;DB Station und Service AG;4980;
8004854;MPO;de:09175:3960;Poing;RV;11,809438;48,171329;DB Station und Service AG;4981;
8004858;NPMH;de:09574:7650;Pommelsbrunn;RV;11,513615;49,501463;DB Station und Service AG;4986;
8004859;SPOM;de:07135:070004;Pommern(Mosel);RV;7,269836;50,169298;DB Station und Service AG;4987;
8004862;APB;de:02000:71953;Hamburg-Poppenbüttel;RV;10,094034;53,652183;DB Station und Service AG;4993;
8004865;NPOP;de:09678:75279;Poppenhausen;RV;10,138786;50,100477;DB Station und Service AG;4994;
8004868;HPTH;de:05770:4595;Porta Westfalica;RV;8,920253;52,243423;DB Station und Service AG;4998;
8004869;KPR,KPRH;de:05315:17301;Porz(Rhein);RV;7,064724;50,882907;DB Station und Service AG;4999;
8004873;KPW;de:05315:17701;Porz-Wahn;RV;7,079266;50,858133;DB Station und Service AG;5002;
8004874;MPH;de:09188:5460;Possenhofen;RV;11,306475;47,96196;DB Station und Service AG;5006;
8004875;NPOH;de:09373:17850;Postbauer-Heng;RV;11,358849;49,308921;DB Station und Service AG;5009;
8004878;EPRA;de:05154:36112;Praest;nur DPN;6,345534;51,821862;DB Station und Service AG;5017;
8004879;APZ;de:01057:74630;Preetz;RV;10,275752;54,233941;DB Station und Service AG;5020;
8004880;NPS;de:09374:7196;Pressath;nur DPN;11,939142;49,76407;DB Station und Service AG;5027;
8004881;NPR;de:09476:16014;Pressig-Rothenkirchen;RV;11,310824;50,348838;DB Station und Service AG;5028;
8004882;NPRE;de:09474:9800;Pretzfeld;nur DPN;11,170051;49,757306;DB Station und Service AG;5029;
8004883;EPRN;de:05978:11213;Preußen;RV;7,539692;51,58815;DB Station und Service AG;5032;
8004885;MPR;de:09187:41818;Prien a Chiemsee;FV;12,346615;47,855513;DB Station und Service AG;5035;
8004888;APD;de:01056:8004888;Prisdorf;nur DPN;9,760216;53,675291;DB Station und Service AG;5039;
8004893;MPM;de:09179:6170;Puchheim;RV;11,353061;48,172179;DB Station und Service AG;5054;
8004898;KPUL;de:05362:81101;Pulheim;RV;6,797051;50,998043;DB Station und Service AG;5056;
8004899;MPUL;de:09184:2520;Pullach;RV;11,521848;48,05898;DB Station und Service AG;5057;
8004900;MPU;de:09178:2670;Pulling(b Freising);RV;11,707084;48,36339;DB Station und Service AG;5058;
8004901;NPU;de:09573:5270;Puschendorf;RV;10,828177;49,520762;DB Station und Service AG;5060;
8004903;APU;de:01055:74911;Puttgarden;FV;11,226721;54,50037;DB Station und Service AG;5063;
8004905;EQLK;de:05711:10183;Quelle-Kupferheide;nur DPN;8,476397;51,994101;DB Station und Service AG;4914;
8004907;KQ;de:05362:88301;Quadrath-Ichendorf;RV;6,6865325;50,9377767;DB Station und Service AG;5065;
8004908;EQL,EQL O,EQL W;de:05711:5063;Quelle;nur DPN;8,460768;52,000487;DB Station und Service AG;5070;
8004909;SQS;de:10041:8004909;Quierschied;RV;7,059386;49,324855;DB Station und Service AG;5073;
8004910;SQI;de:07211:9001;Quint;RV;6,704697;49,825988;DB Station und Service AG;5074;
8004913;ARH;de:03355:8004913;Radbruch;nur DPN;10,289618;53,317873;DB Station und Service AG;5081;
8004914;MRDD;de:09771:2400;Radersdorf;nur DPN;11,162269;48,514419;DB Station und Service AG;5091;
8004917;NRA;de:09278:80762;Radldorf(Niederbay);RV;12,44307;48,874666;DB Station und Service AG;5094;
8004919;HRAH;de:05770:4738;Rahden(Kr Lübbecke);nur DPN;8,623836;52,432902;DB Station und Service AG;5099;
8004920;KDHL;de:05111:18995;Düsseldorf-Hellerhof;RV;6,908277;51,133036;DB Station und Service AG;1415;
8004922;MRN;de:09779:5451;Rain;nur DPN;10,927514;48,696179;DB Station und Service AG;5101;
8004923;NRAF;de:09573:5360;Raindorf;RV;10,8459896;49,5042624;DB Station und Service AG;5102;
8004924;ARS,ARSW;de:01057:75570;Raisdorf;RV;10,243694;54,280937;DB Station und Service AG;5103;
8004925;MRAG;de:09190:45004;Raisting;nur DPN;11,114165;47,912076;DB Station und Service AG;5104;
8004926;NRAH;de:09573:5140;Raitersaich;RV;10,843549;49,374898;DB Station und Service AG;5105;
8004927;MRAM;de:09778:3856;Rammingen(Bay);RV;10,5897877;48,0524376;DB Station und Service AG;5653;
8004928;MRMB;de:09187:90201;Ramerberg;RV;12,146704;48,01964;DB RegioNetz Infrastruktur GmbH;;
8004929;SRCH;de:07336:8549;Rammelsbach;RV;7,444075;49,542131;DB Station und Service AG;5110;
8004930;TRM;de:08425:2261;Rammingen(Württ);RV;10,191084;48,512467;DB Station und Service AG;5111;
8004931;RRBI;de:08317:14351;Ramsbach Birkhof;nur DPN;8,14567;48,488339;DB Station und Service AG;5112;
8004932;RRBH;de:08317:14350;Ramsbach Höfle;nur DPN;8,139361;48,494864;DB Station und Service AG;5113;
8004933;NRAB;de:09577:16770;Ramsberg;RV;10,925378;49,111841;DB Station und Service AG;5114;
8004935;RRN;de:07333:5000;Ramsen;RV;8,02113;49,534971;DB Station und Service AG;7203;
8004936;NRSL;de:09472:22810;Ramsenthal;RV;11,593334;50,007928;DB Station und Service AG;5115;
8004938;SRAS;de:07335:8541;Ramstein;RV;7,556715;49,448755;DB Station und Service AG;5116;
8004942;FRAN;de:06440:11146;Ranstadt;nur DPN;8,983134;50,35673;DB Station und Service AG;5121;
8004944;RRAB;de:08216:31994;Rastatt Beinle;RV;8,225065;48,852148;Albtal-Verkehrs-Gesellschaft mbH;;
8004945;HRST;de:03451:75802;Rastede;nur DPN;8,191011;53,2446;DB Station und Service AG;5126;
8004948;KRAO;de:05158:18634;Ratingen Ost;RV;6,863562;51,295185;DB Station und Service AG;5136;
8004952;ARF;de:01053:8004952;Ratzeburg;RV;10,740633;53,698215;DB Station und Service AG;5139;
8004955;MRA;de:09187:41850;Raubling;nur DPN;12,110149;47,788506;DB Station und Service AG;5142;
8004960;ERMA;de:05970:10675;Raumland-Markhausen;nur DPN;8,368242;51,033954;DB Station und Service AG;5145;
8004961;RRMZ;de:08216:32184;Raumünzach;RV;8,351408;48,644846;Albtal-Verkehrs-Gesellschaft mbH;;
8004962;FRA;de:06433:4910;Raunheim;RV;8,454498;50,009688;DB Station und Service AG;5147;
8004965;TRB;de:08436:8000;Ravensburg;FV;9,6061;47,784481;DB Station und Service AG;5150;
8004966;MRH;de:09176:9021;Rebdorf-Hofmühle;nur DPN;11,169457;48,892215;DB Station und Service AG;5151;
8004967;KREC;de:07131:080339;Rech;RV;7,036344;50,5153;DB Station und Service AG;5153;
8004968;TRC;de:08425:3412;Rechtenstein;RV;9,550904;48,239993;Erms-Neckar-Bahn AG;;
8004970;HRFD;de:03460:76048;Rechterfeld;nur DPN;8,391291;52,838685;DB Station und Service AG;5156;
8004971;NRDF;de:09471:21630;Reckendorf;nur DPN;10,834038;50,019394;DB Station und Service AG;5158;
8004972;ERFE;de:05566:13031;Reckenfeld;nur DPN;7,564753;52,133696;DB Station und Service AG;5159;
8004975;SRWH;de:07336:8031;Reckweilerhof;RV;7,609151;49,607333;DB Station und Service AG;5162;
8004978;NRCH;de:09576:8650;Rednitzhembach;RV;11,063742;49,3038946;DB Station und Service AG;5165;
8004979;NRZ;de:09478:27850;Redwitz(Rodach);RV;11,207288;50,168831;DB Station und Service AG;5166;
8004981;NREG;de:09276:5000;Regen;nur DPN;13,136465;48,968625;DB Station und Service AG;5168;
8004983;NRPF,NRPH;de:09362:1;Regensburg-Prüfening;RV;12,049297;49,012057;DB Station und Service AG;5170;
8004987;NRGF;de:09375:22000;Regenstauf;RV;12,125142;49,122157;DB Station und Service AG;5173;
8004988;NRU;de:09475:9252;Rehau;nur DPN;12,032457;50,250556;DB Station und Service AG;5176;
8004993;SRW;de:07336:8540;Rehweiler;RV;7,440581;49,48516;DB Station und Service AG;5181;
8004994;NREK;de:09564:1911;Reichelsdorfer Keller;RV;11,0402137;49,3681362;DB Station und Service AG;5182;
8004995;FRHM;de:06440:11157;Reichelsheim(Wett);nur DPN;8,874578;50,360145;DB Station und Service AG;5183;
8004997;RRU;de:08335:6561;Reichenau(Baden);RV;9,125961;47,689346;DB Station und Service AG;5184;
8004999;TRF;de:08116:4224;Reichenbach(Fils);RV;9,463733;48,707971;DB Station und Service AG;5185;
8005001;TRXS;de:08115:3195;Renningen Süd;RV;8,932027;48,762674;DB Station und Service AG;8111;
8005002;TRCB;de:09679:99005;Reichenberg(Unterfr);RV;9,91289;49,731129;DB Station und Service AG;8147;
8005003;FRSA;de:06636:206404;Wehretal-Reichensachsen;nur DPN;9,985977;51,154096;DB Station und Service AG;5188;
8005005;NREI;de:09574:7670;Reichenschwand;RV;11,373441;49,51497;DB Station und Service AG;5189;
8005007;MRCH;de:09173:4500;Reichersbeuern;nur DPN;11,635984;47,774638;DB Station und Service AG;5191;
8005008;MRS;de:09186:8141;Reichertshausen(Ilm);RV;11,510203;48,471197;DB Station und Service AG;5192;
8005011;TRL;de:08128:13533;Reicholzheim;RV;9,527543;49,728514;DB RegioNetz Infrastruktur GmbH;;
8005013;RRIN;de:08226:3547;Reihen;RV;8,920591;49,216431;DB Station und Service AG;5197;
8005014;SREI;de:07231:40989;Reil;nur DPN;7,112949;50,025169;DB Station und Service AG;5198;
8005015;RRHM;de:08226:204;Reilsheim;RV;8,778836;49,353966;DB Station und Service AG;5199;
8005016;ARBK;de:01062:25951;Reinbek;RV;10,253335;53,508395;DB Station und Service AG;5200;
8005019;ARD;de:01062:8005019;Reinfeld(Holst);RV;10,494537;53,83043;DB Station und Service AG;5201;
8005020;FREI;de:06432:11229;Reinheim(Odenw);nur DPN;8,835689;49,829806;DB Station und Service AG;5203;
8005023;ARE;de:01051:76506;Reinsbüttel;nur DPN;8,906647;54,181206;DB Station und Service AG;5205;
8005026;RRSH;de:06431:303;Reisen(Hess);RV;8,720015;49,57797;DB Station und Service AG;5208;
8005027;FRSK;de:06531:11180;Reiskirchen(Kr Gi);nur DPN;8,83093;50,597832;DB Station und Service AG;5209;
8005028;NRF;de:09676:99310;Collenberg;RV;9,329719;49,771121;DB RegioNetz Infrastruktur GmbH;;
8005030;EREK;de:05554:16598;Reken;nur DPN;7,049956;51,801846;DB Station und Service AG;5213;
8005031;EEBS;de:05113:9159;Essen-Borbeck Süd;RV;6,953922;51,461673;DB Station und Service AG;1697;
8005033;KR;de:05120:12077;Remscheid Hbf;nur DPN;7,199983;51,177235;DB Station und Service AG;5217;
8005034;KRG;de:05120:12058;Remscheid-Güldenwerth;nur DPN;7,16303;51,169198;DB Station und Service AG;5218;
8005035;KRLU;de:05120:12113;Remscheid-Lüttringhausen;nur DPN;7,242728;51,215323;DB Station und Service AG;5220;
8005037;RR;de:08317:13554;Renchen;RV;8,007138;48,59266;DB Station und Service AG;5222;
8005039;FREH;de:06633:203976;Baunatal-Rengershausen;RV;9,468667;51,254922;DB Station und Service AG;5224;
8005044;SRE;de:10045:8005044;Rentrisch;RV;7,079065;49,25977;DB Station und Service AG;5228;
8005045;NREN;de:09674:75111;Rentweinsdorf;nur DPN;10,8142054;50,0600937;DB Station und Service AG;5229;
8005047;HRTN;de:03241:1641;Rethen(Leine);RV;9,819496;52,285807;DB Station und Service AG;5234;
8005049;NREZ;de:09677:28347;Retzbach-Zellingen;RV;9,814214;49,905152;DB Station und Service AG;5235;
8005050;NRT;de:09377:7170;Reuth(b Erbendorf);nur DPN;12,118438;49,840039;DB Station und Service AG;5240;
8005052;TREW;de:08415:22005;Reutlingen West;RV;9,20185;48,492613;DB Station und Service AG;5243;
8005053;TREB;de:08415:22004;Reutlingen-Betzingen;RV;9,175442;48,49621;DB Station und Service AG;5244;
8005054;TRES;de:08415:29233;Reutlingen-Sondelfingen;RV;9,236915;48,515132;DB Station und Service AG;5245;
8005055;ERHA;de:05562:3077;Rhade;nur DPN;6,948091;51,75127;DB Station und Service AG;5246;
8005057;KRBL;de:05382:52502;Rheinbach Römerkanal;RV;6,967911;50,628284;DB Station und Service AG;8250;
8005058;KRBA;de:05382:52501;Rheinbach;RV;6,947513;50,629213;DB Station und Service AG;5248;
8005059;KRBE;de:05170:37033;Rheinberg(Rheinl);nur DPN;6,591944;51,542382;DB Station und Service AG;5249;
8005062;KRBR;de:07138:10106;Rheinbrohl;RV;7,333427;50,489493;DB Station und Service AG;5250;
8005064;RRH;de:08336:6578;Rheinfelden(Baden);RV;7,784209;47,556923;DB Station und Service AG;5252;
8005065;KRHO;de:05112:16452;Rheinhausen Ost;RV;6,724108;51,401873;DB Station und Service AG;5254;
8005067;RRHH;de:08215:32588;Rheinsheim;RV;8,415966;49,229156;DB Station und Service AG;5256;
8005068;RRW;de:08336:6629;Rheinweiler;RV;7,531643;47,709532;DB Station und Service AG;5257;
8005069;RRZA;de:07334:35003;Rheinzabern Bf;RV;8,274166;49,119537;DB Station und Service AG;5258;
8005070;KRHE;de:07137:030005;Rhens;RV;7,620484;50,281519;DB Station und Service AG;5259;
8005071;RRZM;de:07334:1744;Rheinzabern Rappengasse;RV;8,273291;49,114836;DB Station und Service AG;8203;
8005072;RRZU;de:07334:1743;Rheinzabern Alte Römerstraße;RV;8,273057;49,109366;DB Station und Service AG;8204;
8005073;KRYO;de:05116:23190;Rheydt-Odenkirchen;RV;6,446169;51,137847;DB Station und Service AG;5261;
8005074;KRHD;de:05382:56201;Rhöndorf;RV;7,210214;50,657876;DB Station und Service AG;5263;
8005077;RRIH;de:08125:667;Richen(b Eppingen);RV;8,936554;49,167846;DB Station und Service AG;5266;
8005080;ARL;de:01060:37980;Rickling;nur DPN;10,168318;53,999058;DB Station und Service AG;4815;
8005083;FRID;de:06631:11068;Ried;nur DPN;9,769765;50,459238;DB Station und Service AG;5268;
8005086;MRDU;de:09181:505;Riederau;nur DPN;11,097153;47,982581;DB Station und Service AG;5270;
8005087;TRI;de:08426:6470;Riedlingen;RV;9,484927;48,149595;DB Station und Service AG;5271;
8005089;FRIE;de:06431:426;Riedrode;RV;8,49595;49,647488;DB Station und Service AG;5272;
8005090;RRL;de:08316:5290;Riegel-Malterdingen;RV;7,77085;48,151969;DB Station und Service AG;5273;
8005091;RRIE;ch:23005:826;Riehen;RV;7,652014;47,583157;Schweizerischen Bundesbahnen;;
8005092;NRCK;de:09677:75005;Rieneck;RV;9,664138;50,091664;DB Station und Service AG;5275;
8005093;RRID;ch:23005:827;Riehen Niederholz;RV;7,63347;47,569463;Schweizerischen Bundesbahnen;;
8005094;SRI;de:07340:8063;Rieschweiler;RV;7,507438;49,244747;DB Station und Service AG;5277;
8005095;ARY;de:01058:77715;Rieseby;RV;9,820489;54,541358;DB Station und Service AG;5278;
8005096;HRIE;de:03459:77735;Rieste;nur DPN;8,010613;52,48472;DB Station und Service AG;5279;
8005097;TRH;de:08327:1436;Rietheim(Württ);nur DPN;8,782636;48,039008;DB Station und Service AG;8055;
8005098;RRIM;de:06431:3360;Rimbach;RV;8,757296;49,627348;DB Station und Service AG;5283;
8005101;RRI;de:08317:16700;Ringsheim;RV;7,773037;48,248726;DB Station und Service AG;5286;
8005102;ERIK;de:05570:35260;Rinkerode;nur DPN;7,689387;51,844383;DB Station und Service AG;5287;
8005103;RRIT;de:07337:8055;Rinnthal;RV;7,927918;49,217075;DB Station und Service AG;5288;
8005104;HRIN;de:03257:102;Rinteln;nur DPN;9,077815;52,198936;DB Station und Service AG;5289;
8005105;RRB;de:08225:6624;Rippberg;RV;9,291189;49,624722;DB RegioNetz Infrastruktur GmbH;;
8005106;ARI,ARIS;de:02000:81953;Hamburg-Rissen;RV;9,757057;53,583216;DB Station und Service AG;5291;
8005107;HRTH;de:03356:78056;Ritterhude;nur DPN;8,753889;53,183633;DB Station und Service AG;5293;
8005111;SRC;de:07333:8173;Rockenhausen;RV;7,81727;49,628385;DB Station und Service AG;5301;
8005112;NRC;de:09473:15151;Bad Rodach;nur DPN;10,778387;50,336986;DB Station und Service AG;5302;
8005113;SROA;de:07340:8060;Rodalben;RV;7,631712;49,239238;DB Station und Service AG;5303;
8005116;FRB;de:06532:11002;Rodenbach(Dillkr);nur DPN;8,205263;50,773991;DB Station und Service AG;5304;
8005119;HRDK;de:03461:78185;Rodenkirchen(Oldb);nur DPN;8,454794;53,399841;DB Station und Service AG;5306;
8005120;FRO;de:06440:11198;Rodheim v d Höhe;nur DPN;8,695803;50,267604;DB Station und Service AG;5311;
8005121;NROD;de:09372:2307;Roding;RV;12,51574;49,21448;DB Station und Service AG;5312;
8005122;NRTM;de:09473:75253;Rödental Mitte;RV;11,050672;50,295736;DB Station und Service AG;8056;
8005125;FRFH,FRFHW;de:06634:204814;Melsungen-Röhrenfurth;RV;9,548372;51,154377;DB Station und Service AG;5322;
8005127;MRMS;de:09174:6820;Röhrmoos;RV;11,44477;48,333318;DB Station und Service AG;5323;
8005131;FROH;de:06631:11066;Rönshausen;nur DPN;9,74373;50,478451;DB Station und Service AG;5339;
8005133;NROE;de:09479:80765;Röslau;nur DPN;11,994091;50,075097;DB Station und Service AG;5352;
8005134;KROE;de:05378:38101;Rösrath;RV;7,182662;50,901549;DB Station und Service AG;5353;
8005135;RRT;de:08237:9601;Röt;RV;8,397356;48,555465;Albtal-Verkehrs-Gesellschaft mbH;;
8005136;RROE;de:08315:6545;Rötenbach(Baden);nur DPN;8,290057;47,89283;DB Station und Service AG;5378;
8005137;HROT;de:03151:7023;Rötgesbüttel;nur DPN;10,52432;52,416173;DB Station und Service AG;5384;
8005138;MRTA;de:09776:1420;Röthenbach(Allgäu);RV;9,953543;47,620618;DB Station und Service AG;5387;
8005139;NRTH;de:09374:80779;Röthenbach(Oberpf);RV;11,995583;49,623543;DB Station und Service AG;5388;
8005140;NRP;de:09574:7700;Röthenbach(Pegnitz);RV;11,231104;49,4794;DB Station und Service AG;5389;
8005141;NRPG;de:09574:7720;Röthenbach-Steinberg;RV;11,2461671;49,483365;DB Station und Service AG;5391;
8005142;NRPE;de:09574:7710;Röthenbach-Seespitze;RV;11,26149;49,491524;DB Station und Service AG;5390;
8005143;KRST;de:05378:38102;Rösrath-Stümpen;RV;7,15927;50,898665;DB Station und Service AG;5354;
8005145;MROH;de:09183:80777;Rohrbach(Oberbay);RV;12,551407;48,298159;DB RegioNetz Infrastruktur GmbH;;
8005146;RRST;de:07337:8306;Rohrbach(Pfalz);RV;8,14152;49,138017;DB Station und Service AG;5320;
8005149;MRFD;de:09185:8709;Rohrenfeld;nur DPN;11,2586737;48,7213108;DB Station und Service AG;5321;
8005151;TRO;de:08125:1913;Roigheim;RV;9,341831;49,360833;DB Station und Service AG;5325;
8005152;KROI;de:05382:53101;Roisdorf;nur DPN;7,01614;50,753181;DB Station und Service AG;5326;
8005153;KROL;de:07131:080113;Rolandseck;nur DPN;7,206835;50,63138;DB Station und Service AG;5328;
8005154;NRON;de:09574:7580;Rollhofen;RV;11,335524;49,543716;DB Station und Service AG;5329;
8005156;FROL;de:06438:4615;Rodgau-Rollwald;RV;8,846545;49,987985;DB Station und Service AG;5330;
8005157;TROM;de:08119:7701;Rommelshausen;RV;9,319344;48,81554;DB Station und Service AG;5333;
8005159;KROM;de:05162:20259;Rommerskirchen;RV;6,69959;51,039933;DB Station und Service AG;5334;
8005160;HRBG;de:03241:9844;Ronnenberg;RV;9,651786;52,323073;DB Station und Service AG;5337;
8005161;FRON;de:06632:209619;Ronshausen;nur DPN;9,854425;50,946016;DB Station und Service AG;5338;
8005163;FROS;de:06440:11197;Rosbach v d Höhe;nur DPN;8,7008;50,298669;DB Station und Service AG;5342;
8005164;KROS;de:05382:59902;Rosbach(Sieg);RV;7,608767;50,796768;DB Station und Service AG;5341;
8005168;TRBG;de:08225:6109;Rosenberg(Baden);RV;9,471425;49,457583;DB Station und Service AG;7766;
8005172;SROB;de:07336:8029;Roßbach(Pfalz);RV;7,623254;49,572112;DB Station und Service AG;5355;
8005173;MROS;de:09163:99001;Rosenheim Hochschule;RV;12,104178;47,866304;DB RegioNetz Infrastruktur GmbH;;
8005177;NRL;de:09573:5150;Roßtal;RV;10,898632;49,400694;DB Station und Service AG;5362;
8005178;NRW;de:09573:5160;Roßtal Wegbrücke;RV;10,885414;49,394778;DB Station und Service AG;5363;
8005179;TRS;de:08127:20492;Rot am See;RV;10,030336;49,249393;DB RegioNetz Infrastruktur GmbH;;
8005181;RRM;de:08226:3806;Rot-Malsch;RV;8,65221;49,243385;DB Station und Service AG;5377;
8005182;FROF;de:06632:202508;Rotenburg a.d. Fulda;nur DPN;9,733344;50,997855;DB Station und Service AG;5379;
8005183;RRO;de:08216:34762;Bad Rotenfels Bf;RV;8,3031;48,815822;Albtal-Verkehrs-Gesellschaft mbH;;
8005184;FRTN;de:07143:040016;Rotenhain;nur DPN;7,893375;50,601621;DB Station und Service AG;5381;
8005185;NRO;de:09576:8000;Roth;RV;11,082508;49,241287;DB Station und Service AG;5385;
8005186;RROG;de:08216:32825;Bad Rotenfels Schloss;RV;8,297131;48,819949;Albtal-Verkehrs-Gesellschaft mbH;;
8005187;RROW;de:08216:32826;Bad Rotenfels Weinbrennerstraße;RV;8,312054;48,811515;Albtal-Verkehrs-Gesellschaft mbH;;
